"id","parcarea","bldarea"
1875,447.7787,300.434066624638
1876,58.1584,29.8534520328976
1877,1193.7297,203.161084738153
1878,763.5784,161.563170259076
1879,638.4654,164.908944196912
1880,933.5615,98.0140137404669
1881,264.3641,108.512286573969
1885,404.0571,104.027857299327
1887,202.242,64.5855382032023
1888,469.0521,61.7600795275648
1892,79.4636,77.428707673098
1893,877.2149,77.3411794629355
1894,197.8782,66.3587139498377
1897,1373.8951,135.064827265567
1901,632.5491,104.836903649033
1902,322.4252,77.2715962547809
1903,3493.4028,164.911470248713
1906,435.0635,193.864657816175
1907,205.2624,75.7062679327792
1910,53.6727,45.1077992407372
1911,1142.7922,109.480718030361
1912,92.1325,92.1327139620407
1915,180.9576,180.958848190494
1918,342.919,79.642443670833
1921,1127.2834,189.927217713434
1922,265.5381,44.4836815973104
1925,320.6568,84.757206336013
1926,664.2109,107.19702134499
1928,548.2752,548.286184508568
1929,340.0716,118.997771642054
1930,184.4192,80.9595626464725
1931,379.1214,91.8276441640774
1932,295.1229,106.687737384418
1937,1124.1092,320.254327212257
1941,1036.4588,141.654150163755
1949,275.4009,75.7614517684269
1950,970.3762,125.318195348453
1951,834.0381,127.733441707474
1954,1021.0285,129.444959808141
1955,1486.4375,108.419181857952
1957,387.0615,138.29745049429
1961,1401.1205,136.815182432569
1963,930.0488,111.534608300233
1967,1250.616,119.869752514176
1968,389.0703,44.5941688293824
1969,1086.2567,211.918510563264
1970,1023.8065,119.911677006719
1971,79.2415,59.0349481911398
1974,824.7153,117.441628198401
1976,594.1648,94.0299781427893
1991,648.1738,86.1532413550303
1994,1265.729,210.518087637611
2001,207.6569,62.9002631010953
2008,196.2382,46.2037020682183
2011,50.1897,50.1912618259121
2012,115.6159,67.5719745157985
2017,1436.396,122.438993204501
2019,123.3489,47.2464128821448
2023,858.6151,121.493242212346
2025,1474.0569,208.32004221973
2033,189.4117,110.444157819438
2035,418.2924,107.604479957488
2036,558.7552,156.139046032564
2037,590.3678,215.685375959889
2038,448.7996,97.2154981558538
2039,2407.4025,96.6395802957268
2041,347.234,155.209366819465
2047,1534.603,198.42349391208
2050,390.1863,106.340685812407
2058,1837.0625,222.655495591229
2059,1195.2485,181.977448284153
2060,738.2376,127.934821224539
2070,71.459,67.9242835386249
2071,1078.7785,118.283443516935
2073,340.7557,52.4811381928157
2080,103.0776,76.7084370595985
2082,342.0894,68.3267267018091
2085,845.3643,146.855943471928
2086,538.1459,92.5555073140422
2087,809.9577,189.159899105842
2088,335.5391,137.466745462983
2090,3357.0454,307.923085576796
2091,4655.0132,410.760800144228
2092,437.9552,103.514903804957
2093,1197.8072,139.996318622965
2096,264.5871,123.962411732233
2097,295.664,94.4406037688968
2098,1060.7248,167.961118891602
2099,589.356,102.953856176478
2104,127.0202,127.022240542807
2106,193.4338,74.3794844565564
2108,120.518,69.1126989660552
2109,104.9165,91.3905327019211
2111,520.512,69.4430724202248
2112,225.531,67.4793372892309
2115,2838.6273,261.366929828711
2116,1582.0935,188.85097986288
2123,885.6132,139.071459028171
2128,1712.6858,211.200308493237
2129,1289.1096,76.1087443269789
2132,741.5478,145.214560858905
2133,173.1979,63.3536806737538
2138,511.0088,55.9230846110731
2141,573.8021,121.047599394806
2142,233.8838,118.752705191844
2143,6748.5668,3564.59032878179
2145,254.0208,90.4582459506637
2146,1182.5563,124.30862856668
2147,131.2896,112.826993915514
2148,1628.9894,128.711897416157
2149,171.3554,52.705317372529
2151,150.6941,45.1064247234244
2152,1054.7816,113.637243542948
2153,1009.5164,116.85807791206
2155,4474.6995,88.985883079702
2156,423.1214,54.1356809221907
2162,397.5981,69.2231680081459
2164,492.7019,117.861976121087
2165,198.0436,79.8935961309617
2166,1307.002,160.581957451999
2167,994.3176,95.2493184869309
2169,596.9733,157.657439804258
2170,37.639,37.6399115020176
2173,804.3594,139.759036134161
2174,1099.5132,194.235575759703
2175,4539.8611,198.508184261053
2176,1657.1931,434.247917558183
2180,391.311,64.9840849202592
2181,125.8753,59.9084212904418
2182,1561.0776,135.857918801456
2183,797.1594,103.624236645541
2184,364.1859,78.7039622868251
2185,1266.0469,172.77177375101
2187,102.3667,102.368532200086
2188,1198.1255,150.35029152839
2190,2163.9386,90.0952318463242
2191,651.2452,149.896153890528
2195,934.5404,97.5218820810551
2198,125.747,90.3332647662246
2201,166.3736,93.2091324439971
2202,244.8855,53.0717703141854
2204,859.6461,175.653843219683
2205,2527.3287,342.831290428177
2206,322.6751,186.090564896949
2208,352.1307,145.817999936931
2209,364.7411,68.3631236356159
2210,3289.7172,166.978528368694
2211,802.4273,77.2214227548629
2212,582.1893,66.1274990708334
2213,756.1682,113.697551639845
2219,1144.6049,148.343033710611
2220,1223.183,128.585019298596
2223,713.3552,99.5120730729541
2224,136.8802,56.752227940684
2226,1106.9964,154.405626313644
2227,287.0609,69.1553632500436
2230,257.1821,80.4644064941094
2235,937.5197,199.986060128809
2236,351.9813,78.0241458065721
2237,80.6805,80.6819407532457
2238,165.1935,81.3433684658703
2239,2350.7064,287.550000838077
2240,490.9568,178.530907757959
2241,203.3326,57.8158278256888
2244,1489.4767,288.469886567327
2245,655.0101,138.956150693477
2246,1050.0304,144.73709561443
2247,120.3295,74.6592770088464
2248,243.2448,68.9398488211882
2249,450.1246,67.6067454802687
2252,1121.3613,118.183117373788
2253,952.4164,105.607016610447
2254,860.3975,131.150614640559
2255,202.4319,66.8264679439981
2256,3085.286,215.836952465861
2258,264.4629,104.926764384407
2259,751.7723,124.263723733951
2260,8303.4694,2532.50476372274
2261,88.455,66.2632905023638
2266,125.1648,59.6442640543683
2267,893.3357,589.335988666047
2268,537.7649,99.5366912552854
2271,973.085,153.543714648928
2274,1029.334,152.554285179009
2277,504.0437,165.233999689022
2279,154.2917,58.8372377152064
2280,1007.6244,123.949090263108
2282,114.4331,44.8844668497186
2283,1349.865,143.677423969084
2284,417.4021,76.2114405256871
2285,867.3117,127.423519819538
2288,1258.6504,217.703186159721
2289,793.1817,104.74330528779
2291,1153.4696,106.447162048891
2293,570.8923,208.13306455448
2294,1575.3309,108.924473394174
2296,110.134,110.134596290016
2297,1233.9721,117.001321329473
2301,261.849,80.5597225163947
2305,479.4705,92.6974511612207
2308,1002.7944,153.071231436217
2311,279.1665,111.561462988437
2313,448.405,99.3947976376053
2315,1118.6317,137.452916290895
2316,1711.3565,212.266387716569
2317,1038.8736,174.296441179235
2319,838.6109,105.462398452277
2320,761.4622,239.30719991088
2324,1034.6389,153.584844518919
2329,135.215,62.7512161360646
2334,217.9701,56.0548510783119
2338,112.1101,39.0364052017685
2340,4127.9167,363.329391073843
2341,243.5132,79.7114837371901
2343,1045.7556,140.2335858359
2345,242.2923,94.5563283318188
2347,658.0434,137.025687200385
2348,1057.8788,122.593861564761
2351,191.3408,75.8061657338621
2352,79.6926,63.3269030250958
2353,889.3581,129.503102651099
2354,207.5059,87.7912561457488
2355,1267.5483,80.9315453147283
2357,865.8226,135.425629046804
2358,144.2571,86.5316326843167
2359,2587.3115,121.975038650224
2360,742.2961,101.458301591279
2361,257.1919,67.0950047303977
2362,624.1782,150.136138389305
2364,932.2698,210.413686020054
2365,319.2231,97.5383078630548
2367,187.0768,54.5813170358306
2368,304.4707,90.8439043198596
2369,317.7592,89.8699778851442
2370,199.7413,108.633080210246
2374,1209.5461,128.843589169148
2375,1092.2661,91.6596086539794
2377,545.0374,153.632170301047
2378,1811.4185,124.293344792444
2379,2024.5479,212.430000114953
2380,641.5635,127.395723455404
2381,1843.9612,418.256003342802
2382,1871.0071,371.187936903618
2383,218.7233,125.948136352468
2384,980.1181,135.075884957907
2385,922.2916,145.181831691647
2388,441.8483,133.174287864502
2389,838.8873,122.362263290241
2390,363.8329,105.415089168411
2391,989.424,229.691309303053
2392,167.4582,91.3401130437269
2393,227.9177,107.365591949783
2395,540.8126,126.393686838332
2397,335.5596,79.7734022746299
2401,1289.7369,90.1355671829951
2402,383.2828,71.5024873064285
2405,283.9544,147.079486000119
2406,2955.3854,196.294915736828
2408,1103.9564,168.094248232141
2410,103.6963,64.1837722295895
2413,1264.7995,326.854802305298
2414,1060.5125,107.183040065498
2415,511.5848,117.824635459925
2416,109.291,41.9476170212729
2417,1389.9677,147.83051380745
2419,46.0983,46.0992203024798
2420,62.7582,62.7589303429704
2421,150.2058,62.4100000176695
2422,214.239,130.485610273703
2423,220.3465,91.7201862863731
2426,1155.5322,165.930484777024
2428,181.4303,121.572966539563
2429,665.1895,121.108435648377
2431,404.2533,63.1603817365831
2432,1237.003,104.63674360179
2435,258.1307,84.1816160054877
2436,167.7472,70.5283405481314
2437,638.0259,144.432718770899
2439,385.726,385.727695818437
2440,699.646,131.32858681088
2441,409.0543,57.6753789610812
2442,1310.5237,195.462319905226
2443,1444.0567,158.722846169956
2444,518.546,103.844259999663
2446,78.5883,48.5756485285528
2449,779.4296,81.1105532429356
2450,2045.5921,224.238594147377
2451,1153.0239,89.817275471054
2452,138.6012,79.8352096164017
2455,423.9981,115.362356940517
2456,1150.795,172.20878485241
2457,2295.4622,137.376520249323
2458,203.4698,152.99819792551
2459,890.9985,148.813984734588
2460,1772.9675,172.936258504575
2461,300.0207,75.433715893043
2462,1501.9304,131.273216491914
2463,887.5917,114.055345367917
2465,442.9584,134.113422986666
2466,989.2046,372.967608071951
2467,223.1249,151.434687957313
2469,240.0755,44.2968623446359
2470,295.5328,125.257948747108
2471,218.1713,117.968801187846
2474,893.6133,75.548443815147
2477,2264.0501,154.754602267873
2478,1102.8193,63.2158352851402
2479,588.237,96.189921163349
2480,505.5993,91.2115812159682
2481,497.7118,95.6799845137721
2482,501.5297,140.500822581758
2483,935.1692,119.539154761296
2485,1441.082,172.012382694855
2486,1260.7748,147.456299981044
2488,125.7034,96.8372393092141
2490,696.5118,92.8500225969838
2491,88.2135,34.7645880476339
2492,11444.3625,6742.61229170168
2493,1796.6239,178.280440803268
2494,275.6843,275.689007905894
2495,11442.166,3980.47093188315
2496,1582.5779,201.00273462967
2497,101.138,56.0172346089676
2498,1192.7034,166.424498619977
2499,546.57,113.902851375198
2501,1480.1729,152.902916259598
2502,1906.5891,229.464254972234
2506,227.4775,82.167577974833
2507,123.3835,49.653499268591
2509,487.7857,135.202470948687
2511,597.6173,123.135490616638
2514,1044.8471,124.083852149546
2515,242.6941,128.236586468047
2516,1396.5317,107.130286080879
2518,871.9718,110.11114760628
2521,165.1204,91.4342579731456
2522,1363.7998,166.427601007035
2525,3345.7191,712.720696946606
2526,2992.1657,96.8138740342038
2527,479.4463,61.1405767818542
2529,695.5299,104.436014502411
2530,292.5258,69.0367056852556
2531,183.8419,90.9530582423904
2532,4901.2342,166.296307927958
2533,244.5242,100.840860471828
2534,1014.4687,155.957677599421
2535,1369.8295,104.574279628694
2536,384.7803,83.2468849259894
2537,844.1415,246.930032051649
2538,2297.7722,117.964943188083
2539,445.4644,168.618301460403
2540,170.5178,89.1492886570049
2541,957.0475,155.923359071137
2542,622.1359,314.192802228499
2543,2062.5708,302.80216486493
2544,1339.1726,190.535345875105
2545,533.3278,129.155541291082
2546,689.2271,102.071377292828
2548,362.7746,113.02195665671
2550,6437.3963,195.102010437753
2552,559.5659,559.581892790913
2553,549.5684,95.7312085250742
2555,191.8258,45.715337214875
2557,95.4113,82.6855559448013
2558,411.6106,278.624315476976
2559,485.8388,485.846865392169
2560,382.2461,103.262130302606
2561,227.9297,73.5108234356157
2562,454.0981,93.2356793934596
2563,129.5185,68.7025604785013
2566,353.4289,246.798713531025
2567,690.9708,97.8408682291629
2569,260.9125,91.5598253075732
2571,193.5587,55.6098180946428
2572,638.3366,98.7352485494339
2573,6104.2871,129.267302162247
2574,1959.4532,143.117152728447
2576,1678.3222,112.44573054614
2577,2134.2869,267.509296039359
2578,190.6401,47.8845904023037
2581,635.9557,170.069968111609
2584,272.2824,128.212305050489
2585,1909.6229,169.771412045811
2587,5023.3472,342.5187020761
2588,673.652,178.797947120409
2589,921.8524,447.867102466407
2592,78.3321,69.6740808990435
2593,135.0118,135.013705960941
2594,846.9082,161.920891723508
2595,987.9747,102.46992104438
2596,1874.4325,112.857239323435
2597,1199.2787,129.039757930965
2598,1201.1597,225.413194235123
2599,512.9562,81.6947825225652
2600,2384.9562,160.252776887035
2601,780.2935,152.259114672925
2602,789.876,109.839882049011
2603,278.9997,165.404224781218
2604,238.7163,60.4446304147132
2605,1360.1333,145.497930309546
2606,881.088,210.312384511926
2607,766.7745,81.8506065848633
2608,1003.4892,156.131183360048
2609,364.3429,76.3595774048008
2610,783.1093,122.689697410446
2611,1611.9269,270.625087194814
2612,1205.4091,149.794054895698
2613,155.4233,72.1537669345271
2615,316.5938,46.8734821139951
2617,1876.4063,106.087717574359
2618,208.3586,66.5292211887863
2619,893.3155,130.797487037897
2620,471.2214,99.8208347475156
2621,316.7783,110.680302439956
2622,239.3471,119.133788289444
2623,74.6698,40.3041482464178
2624,500.0899,95.0042380219529
2625,976.1863,141.07171223867
2627,64.9018,57.3875253509395
2628,526.0978,57.7991141795064
2629,193.4432,61.6875650559086
2630,1168.2829,507.356834390317
2632,363.6774,100.84690949256
2636,1897.0433,88.5751392322709
2638,2673.4863,156.240654037072
2639,956.231,184.402481235738
2640,309.6323,114.524771332959
2642,2241.5065,225.117221381748
2643,884.8285,145.033037416753
2644,434.8226,157.212864734931
2645,2744.4882,193.11633807217
2646,398.1921,95.3995985334041
2647,187.9315,85.4882179317065
2648,200.3515,45.8128339243121
2650,3416.4398,531.676851381373
2651,2440.9467,306.851285417724
2653,410.7991,59.2113561127335
2654,306.7656,195.625563707668
2655,528.5258,94.6594988516299
2656,964.0023,81.6261178585555
2657,708.6053,91.355684686423
2659,18214.998,0
2661,1864.0836,114.530569198425
2662,1694.2311,196.430074082411
2664,2990.7752,115.400338640669
2665,177.0159,63.880665288365
2667,361.9473,257.869550352334
2668,1763.1939,173.215534222836
2669,14376.0927,400.324250976613
2671,340.3417,151.981186396792
2672,2287.5681,201.01054388308
2673,2300.6756,246.905177867782
2674,374.5431,236.026986946119
2675,202.1723,75.8613594788476
2676,767.0711,297.108131077635
2678,815.8413,118.119326287997
2679,167.765,126.720066269569
2685,1105.8339,120.755992444436
2686,1874.0528,79.0997720621526
2689,159.7381,75.3348976689158
2692,318.3231,173.359190697509
2694,217.8338,53.417226601392
2695,612.2625,85.3774126797216
2696,231.9853,49.3025552067265
2698,233.824,73.3808695529351
2699,5169.6081,1054.11818743404
2700,904.3233,139.008125308668
2702,120.591,73.0379674584838
2706,515.3702,240.945282261586
2707,405.7126,74.4244979600771
2708,1296.7817,355.178804804033
2710,453.609,69.207444522719
2711,327.8378,130.174097261024
2713,1276.265,101.373925201478
2714,723.1777,120.796840591678
2715,41.8402,41.8404780297715
2716,1043.2944,78.4007750320015
2719,124.5703,60.0040622521774
2721,1262.0323,374.814431381968
2723,606.1604,67.2599026073585
2725,1165.7777,149.334130730029
2730,101.7512,101.751559663083
2731,1199.23,147.966114655253
2732,787.037,115.511640879093
2733,531.7464,105.498805884723
2735,227.8742,227.87766188712
2738,97.395,83.4964063850639
2739,2042.4006,94.1207571119303
2740,234.1664,86.7952740603359
2742,470.6594,129.735005754745
2743,349.9734,125.577749839838
2744,531.476,69.955103791186
2745,243.6696,68.8065500786179
2746,948.077,146.979946608495
2747,587.893,123.414535923832
2749,1093.8595,88.2517619805294
2750,3033.7445,158.902210445667
2751,156.9509,75.019545912277
2752,1025.7445,210.549057007418
2753,602.3634,60.4887570139254
2755,676.8986,425.369126001891
2756,659.0164,272.18861269737
2760,989.2409,189.550231824454
2762,500.6815,126.219986262906
2765,290.7768,118.01841255225
2766,285.8161,57.1614970329583
2768,215.4227,62.0786079571699
2769,537.01,101.692630936072
2771,365.4356,98.7971053040383
2772,246.1065,132.959723840904
2774,301.259,77.5065844005439
2775,278.6225,120.474130540519
2776,69.3183,59.8526625054656
2777,736.9032,100.908654114537
2778,1970.6766,165.786574233989
2780,739.0266,119.774280588244
2782,690.6369,154.417602062167
2783,456.8564,103.220084181754
2786,951.2644,480.428871488199
2788,125.255,61.4460749059508
2789,1114.3627,100.569609553066
2791,4058.6183,612.569064445459
2792,136.9664,95.7964654213501
2793,619.3772,122.236903354118
2794,1196.9277,180.263814285805
2795,297.4925,77.443602188956
2796,667.934,143.112003431888
2797,161.0026,69.9506774129513
2798,744.9222,158.557321686996
2800,419.4471,112.846030769459
2801,642.7,172.799386413746
2805,1111.5824,156.009191488032
2807,280.9573,153.068537843137
2808,291.2686,82.6139378149401
2809,507.943,427.248241394875
2810,961.5738,110.163538851149
2813,182.5652,68.9612547071883
2814,1922.2882,473.458294115204
2815,715.9502,88.4273048131727
2816,413.9404,57.7088168874907
2817,966.4294,163.256472715206
2819,1109.1463,160.342026818311
2820,880.6747,151.184481027478
2822,475.3023,85.4199063504348
2823,110.7795,51.5755167643074
2824,146.5675,91.0865480403008
2825,525.2833,155.067144341047
2827,1595.1817,111.370738329075
2828,493.2425,115.815121378408
2829,394.4356,101.982590019927
2830,215.3039,121.734228985122
2832,564.3064,95.5541230129311
2833,1494.1155,123.003226730478
2834,1081.2809,115.301097513933
2836,1405.05,178.230361450951
2839,904.1532,234.37338436424
2840,418.2203,75.9974015118205
2844,360.8386,67.2003870612825
2845,98.7237,70.9233793378808
2847,203.7766,72.5703342984707
2848,143.2194,50.4032120824268
2851,1700.9193,166.422777681109
2852,136.2233,136.225324618397
2853,1459.6306,111.407948237229
2854,278.1317,128.882185778057
2857,551.1122,97.0010890481644
2858,873.215,129.494192240052
2860,3592.3491,201.072835616476
2862,50.5264,39.9880968082871
2863,1790.5918,164.091959661673
2865,649.9503,100.182214317494
2866,458.0971,123.283884309232
2867,77.0798,77.080142189865
2868,162.4084,77.68625840811
2871,1814.9622,431.121458401787
2875,254.9094,61.0134711292339
2876,2268.2043,97.3162228106812
2879,321.5735,70.3289585789898
2880,1002.8354,150.550955858089
2882,895.1029,197.627769080456
2884,660.4209,111.29884874374
2885,323.6614,93.2739714630443
2890,519.6524,154.069720796622
2892,810.0675,151.693099440512
2893,410.9998,136.821438231051
2894,508.0337,158.042383529828
2895,221.5397,97.2588547328487
2898,979.4843,123.612508802893
2901,216.9122,85.2830303299706
2905,179.0599,76.6115631642169
2910,917.5646,73.411080644204
2911,509.1049,100.86188837068
